Real-Time Hourly System Load Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename: rt_hourlysysload_20161007_20161021.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report for: 10/07/2016 - 10/21/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated: 05/28/2019 12:28:58 EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour Ending,Total Load,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HE,MWh,,,1,1,12268.9,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12/17/2016,16,16574.81,,,3,19,16152.66,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,17,17427.71,,,3,20,16919.83,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,18,18075.06,,,3,21,16625.28,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,19,17701.21,,,3,22,15846.03,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,20,17117.18,,,3,23,14728.56,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,21,16489.96,,,3,24,13640.65,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,22,15715.03,,,3,1,12932.27,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,23,14675.36,,,3,2,12988.84,,,,,,,,,,,,,,,,,,,,,,
12/17/2016,24,13537.82,,,3,3,12914.57,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,1,13310.64,,,3,4,12790.03,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,2,13013.28,,,3,5,12950.86,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,3,12916.14,,,3,6,13303.3,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,4,12728.21,,,3,7,13953.68,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,5,12724.54,,,3,8,14438.91,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,6,12947.75,,,3,9,15051.15,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,7,13195.95,,,3,10,15767.78,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,8,13671.38,,,3,11,16319.61,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,9,14444.67,,,3,12,16620.19,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,10,14708.97,,,3,13,16659.32,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,11,14753.3,,,3,14,16488.75,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,12,14907.33,,,3,15,16203.38,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,13,14861.6,,,3,16,15902.07,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,14,14657.77,,,3,17,15856.85,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,15,14663.56,,,3,18,16076.37,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,16,15100.07,,,3,19,16155.03,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,17,16235.84,,,3,20,16269.93,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,18,16877.27,,,3,21,15722,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,19,16843.99,,,3,22,14851.96,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,20,16582.38,,,3,23,13805.97,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,21,16196.53,,,3,24,13160.97,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,22,15347.07,,,3,1,12724.12,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,23,14253.38,,,3,2,12624.62,,,,,,,,,,,,,,,,,,,,,,
12/18/2016,24,13559.08,,,3,3,12597.29,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,1,13107.68,,,3,4,12647.73,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,2,13251.3,,,3,5,12736.6,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,3,13268.01,,,3,6,13430.49,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,4,13376.09,,,3,7,14725.87,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,5,13563.26,,,3,8,15802.46,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,6,14100.66,,,3,9,16249.86,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,7,15683.26,,,3,10,16213.51,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,8,16986.65,,,3,11,16112.71,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,9,17300.15,,,3,12,15964.63,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,10,17162.52,,,3,13,15807.5,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,11,16604.49,,,3,14,15704.06,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,12,16195.29,,,3,15,15667.82,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,13,16099.68,,,3,16,15715.78,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,14,16318.82,,,3,17,15918.39,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,15,16479.71,,,3,18,16397.1,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,16,16947.12,,,3,19,16835.39,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,17,18289.61,,,3,20,17466.13,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,18,19405.22,,,3,21,17125.05,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,19,19436.67,,,3,22,16244.04,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,20,19153.93,,,3,23,14960.09,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,21,18596.07,,,3,24,13796.54,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,22,17608.78,,,3,1,13092.28,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,23,16198.19,,,3,2,12947.38,,,,,,,,,,,,,,,,,,,,,,
12/19/2016,24,14856.4,,,3,3,12830.02,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,1,13951.52,,,3,4,12844.62,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,2,13742.26,,,3,5,13177.86,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,3,14096.09,,,3,6,13910.63,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,4,14181.18,,,3,7,15699.19,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,5,14577.62,,,3,8,16618.32,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,6,15462.4,,,3,9,16528.99,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,7,16830.99,,,3,10,16247.42,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,8,17909.09,,,3,11,15937.97,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,9,17873.44,,,3,12,15598.24,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,10,17386.25,,,3,13,15216.55,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,11,16913.08,,,3,14,14953.31,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,12,16555.13,,,3,15,14683.28,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,13,16304.07,,,3,16,14602.25,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,14,16245.18,,,3,17,14836.02,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,15,16330,,,3,18,15376.46,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,16,16709.72,,,3,19,16028.19,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,17,17906.55,,,3,20,16815.55,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,18,18945.67,,,3,21,16599.02,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,19,18882.65,,,3,22,15782.91,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,20,18508.89,,,3,23,14512.15,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,21,17927.59,,,3,24,13345.1,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,22,16928.96,,,3,1,12662.21,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,23,15593.52,,,3,2,12772.73,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,24,14336.17,,,3,3,12850.27,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,1,13288.12,,,3,4,12875.06,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,2,13112.74,,,3,5,13208.92,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,3,13066.24,,,3,6,14226.83,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,4,13167.11,,,3,7,15620.4,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,5,13299.34,,,3,8,16185.46,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,6,14204.71,,,3,9,16066.98,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,7,15745.82,,,3,10,15600.33,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,8,16819.31,,,3,11,15171.64,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,9,16817.13,,,3,12,14785.61,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,10,16309.14,,,3,13,14401.12,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,11,15759.72,,,3,14,14126.27,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,12,15417.48,,,3,15,13800.81,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,13,15254.96,,,3,16,13629.07,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,14,15505.14,,,3,17,13781.4,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,15,15622.42,,,3,18,14177.85,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,16,16017.99,,,3,19,14671.01,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,17,17240.62,,,3,20,15370.28,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,18,18217.68,,,3,21,15210.2,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,19,18173.29,,,3,22,14667.52,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,20,17845.71,,,3,23,13805.48,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,21,17332.08,,,3,24,12896.98,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,22,16391.29,,,3,1,12263.64,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,23,15027.41,,,3,2,12109.24,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,24,13631.18,,,3,3,11957.96,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,1,12923.68,,,3,4,12036.59,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,2,12742.12,,,3,5,12374.92,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,3,12568.39,,,3,6,12559.35,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,4,12741.89,,,3,7,13070.36,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,5,12930.84,,,3,8,13758.03,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,6,13556.65,,,3,9,14111.02,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,7,15028.15,,,3,10,14113.62,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,8,16218.4,,,3,11,13963.42,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,9,16567.37,,,3,12,13681.45,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,10,16704.49,,,3,13,13338.19,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,11,16739.11,,,3,14,13038.09,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,12,16615.64,,,3,15,13050.02,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,13,16241.51,,,3,16,13059.07,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,14,15954.22,,,3,17,13226.81,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,15,15688.31,,,3,18,13848.33,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,16,15771.9,,,3,19,14396.26,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,17,16855.13,,,3,20,14966.02,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,18,17819.52,,,3,21,14711.32,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,19,17754.28,,,3,22,14179.76,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,20,17413,,,3,23,13340.88,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,21,16886.56,,,3,24,12570.26,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,22,16032.26,,,3,1,12045.26,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,23,14751.78,,,3,2,11882.45,,,,,,,,,,,,,,,,,,,,,,
12/22/2016,24,13454.07,,,3,3,11985.04,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,1,12839.01,,,3,4,11889.22,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,2,12661.63,,,3,5,12118.31,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,3,12558.19,,,3,6,12240.56,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,4,12871.35,,,3,7,12612.95,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,5,13139.28,,,3,8,13004.12,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,6,13663.14,,,3,9,13494.55,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,7,14302.64,,,3,10,13696.14,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,8,15227.86,,,3,11,13838.74,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,9,15452.98,,,3,12,13842.5,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,10,15192.52,,,3,13,13777.33,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,11,14905.16,,,3,14,13536.18,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,12,14691.61,,,3,15,13268.81,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,13,14736.18,,,3,16,13296.97,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,14,14533.61,,,3,17,13663.43,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,15,14581.18,,,3,18,13800.48,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,16,14792.12,,,3,19,14313.12,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,17,15927.5,,,3,20,15162.82,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,18,16967.52,,,3,21,14997.18,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,19,16811.09,,,3,22,14204.95,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,20,16441.02,,,3,23,13134.66,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,21,15955.32,,,3,24,12422.44,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,22,15272.06,,,3,1,12552.96,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,23,14236.8,,,3,2,12494.57,,,,,,,,,,,,,,,,,,,,,,
12/23/2016,24,13204.74,,,3,3,12156.06,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,1,12391.25,,,3,4,12244.29,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,2,12229.03,,,3,5,12369.1,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,3,12184.14,,,3,6,12956.83,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,4,12047.75,,,3,7,14612.45,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,5,12076.4,,,3,8,15442.81,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,6,12193.22,,,3,9,15070.49,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,7,12309.51,,,3,10,14506.69,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,8,12932.08,,,3,11,14098.13,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,9,14015.31,,,3,12,13764.22,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,10,14900.34,,,3,13,13438.66,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,11,15442.67,,,3,14,13253.09,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,12,15764.09,,,3,15,13020.02,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,13,15789.91,,,3,16,13021.3,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,14,15480.05,,,3,17,13375.95,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,15,14933.74,,,3,18,14038.1,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,16,14710.25,,,3,19,14672.79,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,17,15372.4,,,3,20,15410.82,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,18,15874.66,,,3,21,15189.52,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,19,15350.6,,,3,22,14307.44,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,20,14784.7,,,3,23,13079.12,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,21,14406.78,,,3,24,12163.16,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,22,14065.16,,,3,1,11515.64,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,23,13477.8,,,3,2,11553.35,,,,,,,,,,,,,,,,,,,,,,
12/24/2016,24,12829.32,,,3,3,11498.37,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,1,12120.53,,,3,4,11502.93,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,2,11784.67,,,3,5,11793.76,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,3,11719.68,,,3,6,12278.85,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,4,11866.27,,,3,7,13960.46,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,5,11924.22,,,3,8,14856.16,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,6,11943.31,,,3,9,14803.24,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,7,12221.05,,,3,10,14480.45,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,8,12461.4,,,3,11,14199.48,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,9,13011.2,,,3,12,13958.72,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,10,13067.16,,,3,13,13654.95,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,11,12887.91,,,3,14,13494.66,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,12,12746.97,,,3,15,13304.66,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,13,12631.58,,,3,16,13044.24,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,14,12478.05,,,3,17,13252.38,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,15,12515.98,,,3,18,13864.12,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,16,12845.18,,,3,19,14394.11,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,17,13751.27,,,3,20,15095.8,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,18,14537.87,,,3,21,14849.8,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,19,14586.86,,,3,22,13994.94,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,20,14570.88,,,3,23,12743.86,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,21,14510.38,,,3,24,11657.07,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,22,14183.78,,,3,1,11576.43,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,23,13540.91,,,3,2,11934.56,,,,,,,,,,,,,,,,,,,,,,
12/25/2016,24,12714.24,,,3,3,11827.95,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,1,12135.53,,,3,4,11873.02,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,2,12099.16,,,3,5,12199.48,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,3,12374.93,,,3,6,12748.73,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,4,12658.75,,,3,7,13933.41,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,5,12745.66,,,3,8,14868.01,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,6,13142.2,,,3,9,14939.65,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,7,13207.66,,,3,10,14743.95,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,8,13694.08,,,3,11,14443.77,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,9,14186.07,,,3,12,14151.26,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,10,14386.19,,,3,13,13929.57,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,11,14424.13,,,3,14,13835.42,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,12,14447.72,,,3,15,13728.76,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,13,14510.51,,,3,16,13858.22,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,14,14587.86,,,3,17,14382.94,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,15,14854.12,,,3,18,15274.58,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,16,15220.59,,,3,19,16149.28,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,17,16309.68,,,3,20,17026.27,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,18,17018.69,,,3,21,16954.09,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,19,16765.6,,,3,22,16113.75,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,20,16283.63,,,3,23,14798.14,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,21,15672.6,,,3,24,13688.39,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,22,14782.04,,,3,1,13028.73,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,23,13544.94,,,3,2,12730.23,,,,,,,,,,,,,,,,,,,,,,
12/26/2016,24,12361.71,,,3,3,12608.17,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,1,11987.15,,,3,4,12640.86,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,2,11768.03,,,3,5,13006.18,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,3,11870.58,,,3,6,14089.96,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,4,11817.57,,,3,7,15972.26,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,5,12013.37,,,3,8,16831.01,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,6,12589.93,,,3,9,16414.06,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,7,12630.95,,,3,10,15778.46,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,8,13506.76,,,3,11,15302.57,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,9,14160.28,,,3,12,14881.28,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,10,14595.77,,,3,13,14482.66,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,11,14793.23,,,3,14,14329.45,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,12,14697.1,,,3,15,14446.75,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,13,14390.53,,,3,16,14395.64,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,14,14243.85,,,3,17,14682.93,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,15,14178.45,,,3,18,14888.7,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,16,14412.85,,,3,19,15502.05,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,17,15411.48,,,3,20,16270.98,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,18,16528.91,,,3,21,16196.41,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,19,16421.53,,,3,22,15364.02,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,20,15995.66,,,3,23,14103.55,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,21,15466.94,,,3,24,12972.42,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,22,14619.25,,,3,1,12554.8,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,23,13448.46,,,3,2,12406.77,,,,,,,,,,,,,,,,,,,,,,
12/27/2016,24,12786.01,,,3,3,12227.5,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,1,12482.58,,,3,4,12496.83,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,2,12128.66,,,3,5,12574.92,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,3,12150.04,,,3,6,12990.75,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,4,12142.01,,,3,7,14760.99,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,5,12183.43,,,3,8,15695.46,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,6,12759.91,,,3,9,15817.71,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,7,13219.95,,,3,10,15815.67,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,8,14229.49,,,3,11,15879.79,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,9,14804.36,,,3,12,15879.73,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,10,14986.06,,,3,13,15750.99,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,11,15086.5,,,3,14,15730.1,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,12,15160.72,,,3,15,15584.6,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,13,15146.83,,,3,16,15374.25,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,14,15207.56,,,3,17,15308.17,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,15,15224.14,,,3,18,15360.05,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,16,15409.02,,,3,19,15297.16,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,17,16367.16,,,3,20,15489.57,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,18,17330.61,,,3,21,15077.78,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,19,17185.08,,,3,22,14307.13,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,20,16769.91,,,3,23,13262.85,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,21,16191.6,,,3,24,12188.23,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,22,15333.64,,,3,1,11518.25,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,23,14168.81,,,3,2,11464.17,,,,,,,,,,,,,,,,,,,,,,
12/28/2016,24,13034.76,,,3,3,11240.87,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,1,12740.04,,,3,4,11147.94,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,2,12562.08,,,3,5,11476.58,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,3,12346,,,3,6,11876.4,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,4,12335.19,,,3,7,12150.66,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,5,12633.62,,,3,8,12760.77,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,6,12943.38,,,3,9,13385.62,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,7,13858.88,,,3,10,13899.1,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,8,14900.81,,,3,11,14059.7,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,9,15560.63,,,3,12,14088.9,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,10,16036.79,,,3,13,13969.48,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,11,16378.26,,,3,14,13860.51,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,12,16586.58,,,3,15,13751.87,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,13,16595.22,,,3,16,13691.63,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,14,16612.27,,,3,17,13856.98,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,15,16547.23,,,3,18,14248.65,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,16,16579.52,,,3,19,14297.41,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,17,17295.98,,,3,20,14504.57,,,,,,,,,,,,,,,,,,,,,,
12/29/2016,18,17845.58,,,3,21,14334.15,,,,,,,,,,,,,,,,,,,,,,
